,fire_size_class,latitude,longitude,discovery_month,disc_dow,Vegetation,remoteness,elevation,Temp,Wind,Humidity,Precipitation
24010,B,31.70716,-92.34622,Oct,0,12,0.230055893,33,22.55532124,1.402221108,64.07528854,3.4
24011,B,32.41499,-85.7372,Feb,5,12,0.169148682,117,10.42862676,3.144532894,61.11738557,0
24013,B,37.65298843,-81.23285478,Mar,2,0,0.12559935,789,4.677548187,2.899831572,65.8253208,283
24014,G,47.67083333,-104.0166667,Oct,6,15,0.333069785,644,7.509852453,4.546943104,54.1955347,1.066666667
24015,C,28.73449001,-99.34864001,Jul,3,12,0.298054515,191,28.82479817,3.699687282,69.41091791,6.6
24016,B,46.4312,-97.5381,Oct,3,9,0.271471107,340,13.35487792,5.47849414,61.61251456,0
24017,B,32.40424997,-80.64554002,May,1,12,0.12366708,8,19.95378014,2.772221064,70.81138808,18.7
24018,B,33.2292,-85.8344,Jun,4,16,0.16945618,310,24.48509241,1.6951855,76.30733127,37.33333333
24019,D,29.135744,-96.632395,May,6,12,0.272051126,37,23.88388806,6.193813808,70.93034568,0
24021,B,45.1011,-101.6043,Oct,2,9,0.310450904,731,8.798242811,4.782729239,68.74761788,11.63333333
24023,C,43.6729,-103.449,Jan,1,9,0.328598389,1437,-2.576933333,1.010933333,20.86933333,0
24024,B,30.63944,-85.18694,Aug,5,12,0.165511516,27,28.6442399,2.037995317,72.06644015,23.2
24025,B,33.335963,-86.613433,Sep,6,16,0.176425478,170,25.30804212,1.261637684,71.07110447,1.233333333
24026,B,38.06,-90.42,Apr,4,0,0.208308452,232,14.67724449,3.688745835,70.84547927,0
24028,B,39.212017,-121.318517,Jun,4,0,0.508209531,150,21.59845474,3.757841803,51.95172069,12.7
24029,B,29.7761,-82.6992,May,4,12,0.14390341,17,22.59256706,2.495704177,62.84503909,7.7
24030,B,29.61,-83.04,Feb,0,12,0.147078653,10,9.84006297,2.824541033,65.5640078,0
24033,B,34.7188,-118.1123,Aug,5,16,0.477978076,718,27.4781,4.97176462,29.14931486,0
24034,C,31.78689002,-96.43998,Feb,0,12,0.268169473,139,-1.855785318,4.261023512,71.71110757,0
24035,B,38.35111111,-122.3988889,Jul,0,0,0.51974129,283,6,2.566666667,22.66666667,0
24036,C,36.2658,-95.11438333,Feb,4,0,0.25279918,229,7.24906611,3.921715252,59.12280958,0
24037,B,45.89860858,-93.83483873,Mar,6,15,0.236897966,387,0.817572967,3.174024126,60.04781495,0
24040,B,37.09111111,-120.2280556,Oct,0,0,0.498128776,73,21.27423482,1.647486822,48.50615976,0
24041,B,33.14571818,-84.12076428,Jun,5,16,0.154097086,237,28.0599472,1.555804229,62.44862912,0
24042,B,41.95111111,-121.1427778,Aug,0,15,0.505230795,1484,20.27335147,2.119761706,51.33907176,5.633333333
24043,C,35.73652,-94.5033,Feb,6,15,0.247403941,454,4.882898749,2.931902906,68.60839357,30.5
24044,C,32.55722001,-94.91416998,Jan,6,12,0.253317302,109,2.916012085,1.342094663,24.99438833,28.46666667
24045,B,34.50134998,-80.77601001,Mar,4,16,0.123400237,152,13.59536996,3.481864074,58.32602424,10.6
24046,B,32.28242254,-84.58629318,Apr,5,12,0.158882293,152,16.40270276,1.557741202,80.6761522,16.06666667
24048,B,35.68463333,-80.71415,Feb,3,15,0.122118595,229,7.27692905,2.225495942,59.78003623,29.16666667
24050,B,33.8000031,-97.4370509,May,5,16,0.276144606,261,4.97816594,1.474818049,19.57802607,0
24051,B,35.3217,-79.1417,Apr,5,15,0.108469096,111,15.19854713,2.940943616,56.53059333,73.76666667
24052,B,32.97708,-94.36459,Apr,2,12,0.247893444,87,11.26142843,3.924056651,60.25991455,0
24053,B,31.23131589,-89.23911859,Mar,0,12,0.201828965,84,12.71756371,2.356036264,62.67198773,0
24054,B,47.568,-96.078,May,0,15,0.257499849,378,8.939169757,5.904940191,51.14373914,0
24055,B,33.35526651,-96.64863807,Feb,2,16,0.269019676,202,10.40982544,4.305723912,67.38063804,15.46666667
24057,C,45.7846,-111.7601,Aug,2,15,0.409321542,1310,19.6040314,2.974986402,42.57966402,3.766666667
24059,B,34.35221,-82.49004,Jun,3,16,0.138716415,224,25.8872234,2.775866523,62.44260249,4.8
24060,B,45.32027778,-122.0569444,Sep,0,9,0.513534452,1046,24.24265922,3.918573916,49.67349102,0
24062,B,34.99583333,-81.60833333,Aug,0,16,0.130465502,201,24.93700712,1.837900696,70.9188464,0
24063,B,31.66885,-93.37427,Sep,3,12,0.239615359,78,26.58547747,1.33498006,69.47357073,0
24064,B,32.26458,-94.86875,Apr,2,12,0.253101942,114,20.33583215,3.338829132,67.66329428,0
24065,B,42.92613722,-98.05229187,Feb,5,4,0.277330543,471,-3.741757127,3.985266559,71.00224434,2.666666667
24066,B,43.7651,-97.98207,Apr,0,9,0.276387622,393,9.420830458,5.622509231,62.55008677,8.8
24067,C,31.513612,-89.81475148,Feb,3,12,0.206887051,145,8.94277513,2.663345731,45.7153718,70.93333333
24069,B,33.02441,-86.03427,Feb,6,16,0.171402054,248,9.931940434,3.258986332,67.13591294,74.66666667
24070,B,37.185,-120.4130556,Jul,6,0,0.499969435,55,24.27457334,3.324359828,44.70249405,0
24072,C,31.57088414,-81.34948885,Apr,5,12,0.130509709,14,19.74151983,2.819898179,68.08492788,0
24076,B,36.84388888,-119.9369444,Sep,6,0,0.49529089,88,24.1207302,2.200767834,43.8149708,0
24077,B,30.031121,-97.06765,Dec,3,12,0.275419394,100,15.20923441,2.473371047,63.19582472,0
24078,B,46.84942994,-92.41524531,Apr,1,15,0.223507548,412,4.194291294,3.494700643,61.0276779,0
24079,B,30.47991,-88.21695,Mar,1,12,0.193076817,40,16.82157736,4.945095714,69.62396231,0
24080,D,35.343,-96.5325,Apr,5,15,0.266642877,310,17.43128668,4.485498732,57.50357891,0
24081,B,29.03778,-82.26083,Apr,2,12,0.140602323,28,18.75758149,2.505423317,61.21871882,12.2
24082,C,35.32319,-92.82726,Nov,6,15,0.232068376,124,11.7812457,1.734343976,73.93703797,32.26666667
24083,B,18.102779,-66.698624,Mar,0,12,0.017471209,510,25.45221387,5.615137845,86.1512949,0
24084,B,39.42,-97.05,Nov,5,0,0.269306917,397,13.69470553,3.612835359,59.5109016,23.4
24085,B,34.36720571,-88.19838135,Mar,2,16,0.190133825,165,17.91970282,4.120338262,50.30222789,90.33333333
24086,B,31.2761,-84.9358,Mar,4,12,0.162764615,75,15.60279541,3.698317454,64.15815997,64.83333333
24087,B,28.3427,-97.85715,Jul,2,12,0.284260852,80,27.7175268,4.156967805,66.80530755,0
24088,B,33.8775,-85.48,Apr,2,16,0.165822407,344,17.86711315,1.563291038,66.64338219,0
24089,C,34.293171,-79.18573,Feb,5,16,0.109504745,25,11.74505248,2.963024138,57.28471339,0
24090,B,33.995,-78.5917,Jun,0,16,0.104481609,4,27.82455216,3.875486985,68.37855568,0
24091,B,21.4605408,-158.0150604,Jul,2,12,0.922254833,203,24.66578806,4.138800476,67.87786188,10.3
24092,E,27.47451,-97.28453,Jul,3,12,0.279614162,4,27.81218773,3.80720319,78.25162871,25.5
24093,B,43.137344,-73.876327,Jul,0,9,0.058931363,184,27.07387869,3.135876887,59.97895178,0
24095,B,34.0186119,-106.8077774,Feb,4,16,0.365902064,1495,5.772899105,3.642588481,40.8864156,0
24096,D,45.3517,-113.8958,Jun,0,9,0.430718809,1494,12.55326845,1.931420051,57.21313372,0.866666667
24099,B,45.4,-97.267,Apr,4,9,0.269165673,571,5.989607206,5.947817736,75.40651857,0
24100,B,43.4,-122.6022222,Jul,0,9,0.51972117,640,21.8643473,2.341240154,52.71437984,0
24105,B,29.8361,-81.3519,Mar,2,12,0.131872992,12,16.77534268,4.040984809,80.99988802,27.73333333
24106,B,30.24987,-95.5013,Jan,5,12,0.260537167,54,7.762174344,1.240667041,50.11814714,6.1
24110,B,31.5261,-90.5969,Apr,3,12,0.214056751,150,19.89133103,3.06315717,71.5834394,11.4
24111,B,30.2,-85.77,Aug,0,12,0.171111362,5,28.59483179,3.216839324,74.04298928,41.4
24113,B,31.5975,-94.3165,Sep,0,12,0.248436093,65,27.95241685,1.800042542,66.09470341,9.233333333
24114,C,43.65138889,-103.8575,Jun,5,9,0.332546231,1494,14.68386701,3.372571638,56.58439249,47.53333333
24116,B,37.28075,-120.324833,Nov,0,0,0.49901465,67,14.47942257,1.793090874,55.92474852,0.833333333
24118,C,31.4944,-89.3125,Jul,4,12,0.202302668,59,26.76633105,1.946710229,69.46048514,14.36666667
24119,B,18.14757,-67.138107,Mar,4,12,0.021094019,47,24.93409783,3.38911466,74.80745123,0
24120,B,43.95427689,-75.96151514,Apr,5,9,0.076693107,149,7.796284877,3.51303009,69.9865365,52.7
24121,B,41.0251,-123.6612,Jul,4,15,0.531540748,132,13.6965114,2.750615184,85.15089897,0.633333333
24122,C,33.80390002,-98.80389,Jan,0,16,0.289064713,322,5.514376886,2.989739734,33.32871906,0
24123,B,33.355125,-96.819386,Sep,3,16,0.270625847,209,24.60235793,3.071502061,68.01986046,0.8
24124,B,31.55625002,-94.09375,Aug,2,12,0.246391168,155,28.30444834,2.142045886,64.15469784,2.4
24125,B,38.315411,-82.8395,Apr,5,0,0.139544254,241,12.09144846,3.44768491,54.365185,73.26666667
24126,C,42.3428,-114.4331,Aug,0,9,0.437048117,1441,25.44596426,4.354377327,28.53330461,4.233333333
24129,C,48.87335074,-95.91835746,Apr,0,16,0.255789626,315,-3.184059666,4.700561895,75.36612655,0
24130,B,37.00358,-87.05877,Aug,6,0,0.178194703,213,29.37068179,2.130857542,53.12113805,0
24131,B,37.812296,-88.643317,Jan,2,0,0.19217195,120,1.857209087,1.519703292,22.31940576,0
24132,C,28.65,-81.15,Jun,4,12,0.131060712,20,29.55047105,3.761666505,67.79970725,0.3
24134,C,30.915,-88.7178,Jun,0,12,0.197306911,47,25.58823708,2.329097886,60.36054988,67.46666667
24135,B,32.72388889,-116.4469444,Oct,1,12,0.462454191,1005,14.60427741,3.641193143,41.4087689,12.86666667
24136,B,32.16962723,-81.37363708,Dec,3,12,0.13028512,20,8.14138753,2.543858072,68.78096753,25.53333333
24138,F,36.415,-112.2827778,Jun,0,0,0.418368734,2533,15.15365275,2.726108113,56.29960897,51.23333333
24141,B,40.21861,-79.55472,Apr,4,14,0.109522031,343,3.399454268,3.788454654,59.23156871,16.5
24142,B,44.23253,-89.52375,Jun,2,15,0.197561627,337,14.40632645,3.44887857,70.94003297,13.96666667
24147,B,48.96361111,-116.1491667,Aug,0,15,0.452628298,899,25.1387373,0.67798984,37.91542332,0
24148,D,42.12134,-115.48641,Aug,3,9,0.447707127,1608,23.51259884,4.704230474,37.19870167,0.1
24149,D,42.7688,-112.2127,Aug,1,4,0.414725364,1531,23.8632547,3.584970385,42.7716737,9.3
24150,B,30.14041997,-95.78606001,Mar,0,12,0.263291432,83,18.85425883,3.234310244,76.6498591,21.43333333
24151,B,30.65028333,-94.11606667,Feb,3,12,0.247287198,31,9.635143901,1.976373829,75.10396995,0
24153,D,34.5125,-93.95555556,Sep,2,16,0.243057799,367,24.54490083,1.399474549,48.72676881,0
24154,B,35.08806,-94.26242,Nov,5,15,0.245553104,180,17.79245425,2.406215213,61.03968714,0
24155,C,44.1782,-103.4424,Feb,0,15,0.32837678,1425,-2.593488819,4.299024785,63.7871375,1.933333333
24158,B,36.8,-78.2833,May,2,0,0.100066648,136,18.44674787,1.501887666,64.03016836,0
24159,B,36.04705,-89.28362,Apr,0,0,0.199003655,108,14.14425444,2.773960147,53.67495993,46.73333333
24161,D,33.18489997,-98.86587999,Feb,6,16,0.290070933,351,10.06491524,2.831427932,55.83570195,0
24162,D,33.76734769,-98.53170662,Jun,0,16,0.286510526,299,26.72285773,4.353097569,61.21340525,17.03333333
24163,B,34.26610946,-103.3097229,Dec,6,16,0.33182216,1242,6.923882275,5.836342593,42.71697327,0
24164,B,38.70667,-82.4525,Aug,3,0,0.135897953,224,25.2890025,1.581229001,69.01640165,39.63333333
24165,B,35.52,-87.5217,Dec,4,15,0.183256848,283,5.065560924,2.484781253,74.10775159,32.13333333
24167,C,41.270902,-91.931789,Feb,6,15,0.220754937,222,-2.290428243,4.496758743,76.8265065,0
24168,B,31.93643,-97.627258,Sep,5,12,0.279239911,292,28.52294082,3.84204185,55.82630625,0
24169,C,33.88347999,-98.76309999,Apr,1,16,0.288625277,306,15.26078509,5.96201011,57.87818291,18.36666667
24170,C,36.13207,-92.53725,Mar,4,0,0.228897431,280,7.019629691,3.162092655,49.90993666,0
24171,B,34.35008998,-93.29044,Dec,0,16,0.236978293,212,7.795223024,3.280371342,72.22559114,52.63333333
24172,B,44.795003,-91.375421,Apr,3,15,0.214408724,278,5.477255703,3.87432084,71.76821726,0
24173,B,34.7522,-89.0525,Oct,5,16,0.197680309,163,12.96985171,4.830989249,64.78869304,0
24174,B,31.52708,-94.68958,Feb,2,12,0.251968679,107,8.087226183,2.799386601,69.69013284,0
24175,B,41.99888888,-122.255,Aug,4,15,0.516642127,1131,22.78719896,2.852573729,43.97578914,8.9
24181,C,37.79821629,-81.73433097,Mar,6,0,0.129972933,350,3.09119889,3.013772619,55.9953986,24.2
24182,B,30.8736,-87.8103,Sep,1,12,0.189070529,70,26.14647535,2.670289441,72.08015274,13.23333333
24183,B,33.8328,-86.7353,Apr,4,16,0.177194618,163,15.4307009,4.13489797,64.89185283,44.73333333
24184,G,64.0625,-156.2675,Jun,1,0,0.887089242,270,15.69794648,1.841678197,66.87426258,35.96666667
24185,C,34.96916669,-95.56833331,Feb,6,16,0.257827936,255,4.256507937,4.323373016,68.76137447,0.833333333
24186,B,33.6012,-98.503,Aug,5,16,0.286349981,313,30.89448201,3.741651885,41.60400507,0
24187,B,32.35585001,-99.53084997,Jan,0,12,0.296964398,600,2.894607843,0.981985294,18.92653061,0
24188,B,34.5497,-83.9497,Nov,4,16,0.15163161,461,12.76611583,2.620254936,64.51370476,41.9
24191,C,35.94669999,-79.40458001,Feb,4,15,0.110405747,237,6.930220671,3.464796482,59.8789915,60.9
24192,B,33.621434,-88.794209,Jan,2,16,0.196058495,81,8.170697188,2.402066403,80.76782682,0
24193,B,44.0789,-99.5848,Mar,0,15,0.291479426,441,-2.739048671,4.35737947,81.77142839,0
24194,B,41.37857703,-73.75299777,May,5,15,0.058521957,240,10.9804422,2.706484442,63.73984702,50.56666667
24195,B,36.9333,-112.1007,May,1,0,0.416264935,1914,28.06292989,5.047764551,70.11316137,0
24196,D,34.58928267,-89.48502741,Apr,2,16,0.201739656,110,13.01477513,4.183207672,58.52672663,45
24198,B,32.13369444,-83.41638889,Jan,2,12,0.148504496,69,2.961267606,0.779342723,24.68638324,0
24199,C,31.4942,-89.7064,Mar,5,12,0.205908695,125,13.40600267,2.544209916,62.36727048,79.76666667
24200,B,34.90108216,-88.26154537,Jun,2,16,0.190369409,133,23.51697213,2.112254719,70.10512474,0
24201,B,35.7167,-81.6167,Mar,6,15,0.130099091,570,5.810940404,1.803499262,51.08447849,0
24202,B,43.44861111,-85.6925,Apr,5,9,0.162990551,248,4.05030641,4.033424415,67.3814349,0
24204,B,32.16851364,-90.01178071,Oct,5,12,0.208212874,112,22.44452447,1.949680933,71.97033272,34.93333333
24205,B,36.17867,-95.01722,Feb,6,0,0.251941537,342,-0.904250591,2.415377722,69.9922336,0
24206,C,35.2244,-95.495,Feb,1,15,0.256982884,191,5.984235793,3.716914864,51.7625675,11.56666667
24207,C,41.6,-109.084,Jul,2,15,0.384215404,2024,22.50534958,2.963953257,36.34568816,5.733333333
24208,B,35.59277998,-94.67523002,Jan,1,15,0.249094612,422,2.523853211,1.190723751,23.27044025,11
24210,B,33.94,-117.1119444,Jun,4,16,0.468344622,615,23.18132936,3.745828199,40.76214691,0
24211,B,39.01133,-82.34483,Mar,0,0,0.134789939,186,8.028064928,2.038066878,56.26855264,9.333333333
24213,B,33.2178,-86.1811,Mar,1,16,0.172595475,204,12.23334569,2.334067616,68.14416179,46.93333333
24214,B,31.398515,-87.471238,Mar,5,12,0.18559062,121,-0.619352489,4.543007587,66.32559503,0
24216,B,30.3918,-101.2354,May,4,12,0.314687749,615,23.9774829,3.998859643,54.16865883,10.93333333
24217,B,34.8333,-79.1,Jan,5,16,0.108405789,62,2.601746498,3.123562798,63.40254978,6.1
24220,B,48.1056,-105.1803,Aug,6,15,0.344258153,593,20.03620228,3.808784912,51.00288327,77.1
24221,C,40.81028,-74.09361,Apr,0,15,0.06168874,2,9.363986028,4.298080938,62.62380221,39.3
24222,B,37.55480873,-92.40514991,Apr,4,0,0.226878474,384,12.36306279,7.960517437,78.72143547,213.8333333
24225,B,35.69224,-77.03342,Dec,6,15,0.089784042,24,11.42545783,1.874392799,60.67992639,0
24226,B,48.8344,-99.8205,Nov,1,15,0.29265355,602,2.907870061,4.62816496,62.27025399,3.366666667
24227,B,33.231224,-97.670088,Aug,1,16,0.278727449,251,29.57999944,3.667587075,55.53989858,22.06666667
24228,B,31.33663889,-82.31725,Oct,1,12,0.13928502,44,22.2249943,1.960093609,77.45716256,0
24230,B,35.0617,-79.425,Apr,2,15,0.11112197,116,11.0506057,3.475558827,55.34616409,0
24231,B,38.08388888,-120.5669444,Sep,0,0,0.501066204,464,23.11129629,3.704397851,48.39831986,0
24232,B,35.09677,-87.41295,Jan,2,15,0.182528505,260,2.416543665,0.786592866,26.71365079,12.16666667
24233,B,28.6725,-81.85333,Mar,5,12,0.137283885,32,18.3880253,2.884197157,63.94187707,16.23333333
24234,B,32.91595998,-102.9332,Dec,2,12,0.329105195,1105,9.021327242,4.981631212,45.50528767,0
24235,C,45.1666,-108.8174,Sep,2,9,0.38041168,1274,20.25303455,2.913958917,32.62464986,0
24236,B,42.6418,-77.6464,Apr,0,4,0.091809933,594,7.894405897,2.92055659,64.901764,15.43333333
24237,B,30.658118,-97.227459,Jul,6,12,0.27643204,145,32.76634432,4.359675375,47.69242783,0
24240,B,41.71495195,-74.39744253,May,6,15,0.063941641,108,10.6776048,3.907622303,63.49272137,48.16666667
24243,B,44.40114,-119.09052,Aug,2,15,0.483424367,913,26.75510375,3.809221831,36.32517278,0
24244,B,31.17300931,-89.32412185,Sep,3,12,0.202650524,83,24.63979725,1.21573395,66.03659502,0
24245,B,32.98816,-95.65352,Jan,4,12,0.259932082,153,7.744159542,2.798450801,65.43799873,0
24247,B,35.38162,-92.55079,Jul,0,15,0.229471119,234,29.40462352,0.811287709,62.71380882,0
24248,B,33.630192,-80.216301,Nov,3,16,0.119024102,36,12.32551987,1.494939881,68.1413582,0
24249,B,36.0005,-118.7515,Apr,6,0,0.483690481,1027,18.41651633,2.938178711,48.11274751,0
24251,B,33.1337,-111.8843,Apr,5,16,0.416479977,361,19.01366327,2.465597684,24.38540675,0
24252,C,34.256533,-103.244667,Jul,0,16,0.33120162,1246,25.326308,5.049669917,48.77349223,67.7
24254,C,30.99833333,-89.19833333,Oct,5,12,0.201632895,73,20.09254806,2.188577332,71.36711798,0
24255,B,34.4131,-85.2764,Aug,5,16,0.163637866,223,25.44556345,1.507844424,70.3801678,43.66666667
24257,E,32.91541,-100.1332,Jun,5,12,0.302300069,528,29.23415383,6.2703681,53.17704743,0
24259,C,43.49674,-116.86041,May,4,9,0.46107857,749,16.58079502,3.469344121,44.09596502,0
24260,C,39.5228,-119.2922,Oct,3,0,0.487338389,1539,21.06676443,1.427653578,29.83193401,1.3
24261,B,41.2178,-74.0333,May,1,15,0.061000344,119,17.47643042,2.873936658,58.13391311,20.06666667
24264,B,32.237488,-100.44302,May,4,12,0.305732784,784,19.84932535,6.085705393,35.65741146,2.5
24265,C,34.7844,-88.2578,Feb,5,16,0.190408707,194,5.872052058,3.809010113,60.73178005,15.23333333
24266,B,30.26351667,-95.7913,Oct,4,12,0.263243177,98,22.60840209,2.725550917,67.82906369,0
24267,B,28.31,-81.58,Jan,4,12,0.135164338,34,3.959135287,1.317433752,23.67241379,21.43333333
24269,B,46.279422,-94.135013,Apr,2,9,0.23960233,396,3.974634696,3.841347166,67.14440981,0
24270,C,36.8075,-88.5417,Dec,3,0,0.191790822,131,8.799137882,2.942158228,65.29082398,26.53333333
24272,B,30.40221998,-93.98556002,Feb,4,12,0.246265258,30,7.924580419,2.8584887,78.25621831,0
24274,B,32.91472,-94.24778,Sep,1,12,0.246847963,89,26.21295976,2.276557026,65.08930095,14.8
24275,B,37.355,-121.5769444,Jun,4,0,0.511808749,709,20.60013429,3.916220947,57.10710147,0
24276,B,45.32849827,-88.52865445,Apr,0,9,0.188158988,393,4.54,2.653333333,11.6,0
24277,B,48.825,-117.0116667,Jul,0,16,0.461357051,1390,24.41435997,1.535672515,42.51624431,0
24280,B,31.628245,-95.283394,Sep,2,12,0.257442821,80,27.8042363,2.471361339,32.63629916,0
24281,B,36.1086,-111.2206,Apr,2,0,0.40799941,1445,4.619634655,3.331535976,58.3713892,34.2
24282,B,44.11805556,-115.475,Aug,1,15,0.446911978,1810,27.21577329,3.743341986,26.80862101,0.333333333
24283,B,32.50208,-94.86875,Sep,1,12,0.252932136,107,26.60053146,2.547269426,67.47801868,15
24284,B,44.94,-118.4527778,Sep,0,15,0.476781329,1666,16.91251844,2.341115881,51.15204288,0
24285,B,33.214,-97.274,Jan,1,16,0.275003421,219,4.276132142,2.493091676,36.33762748,1.6
24286,B,46.09788167,-92.50540279,May,5,9,0.224510376,324,5.747471352,2.238320825,40.48745501,0
24287,C,36.87205556,-80.17388889,Nov,0,0,0.116655836,406,7.459740674,1.580998616,57.02430029,0
24289,C,30.6683,-88.3186,Jun,6,12,0.193856378,49,27.09553623,3.117263712,79.30576857,57.06666667
24290,B,34.63165954,-89.92729047,Jul,4,16,0.205764287,77,29.33653907,3.832267159,62.97278201,9.266666667
24291,B,30.21875002,-93.85207998,Apr,5,12,0.245167258,20,21.12675299,4.924235223,78.13976133,74.46666667
24295,B,32.08753,-93.60526,Jun,0,12,0.241455241,73,24.47439511,4.120927078,75.07197929,82.53333333
24296,B,42.5366,-112.6842,Jul,3,4,0.419501509,2201,28.87340503,2.708374793,34.00951127,0.333333333
24298,B,26.22906,-81.29015,Jun,3,12,0.134451272,14,26.48692107,2.717591265,73.27309202,89.13333333
24299,B,35.5692,-113.3847,Jul,5,15,0.429850241,1522,27.29215457,5.244370423,22.76620291,0
24300,B,37.4588,-83.3046,Nov,5,0,0.144145678,329,12.02570735,1.699849726,59.12521889,22.56666667
24301,B,44.6347,-101.8335,Sep,3,15,0.312777113,665,22.31309354,4.614828567,61.0322887,26.2
24302,B,36.38335998,-102.374,Feb,1,0,0.321524732,1204,2.200574826,4.986383911,47.61304141,0
24304,B,41.90271,-79.23388,Apr,0,15,0.106003371,431,0.014522702,4.507504923,63.86338309,3.333333333
24308,B,37.68694444,-122.0511111,Jun,4,0,0.51650544,107,17.18271832,4.090797709,63.52076453,0
24311,B,34.21889,-80.07221998,Apr,3,16,0.117362897,53,12.10107068,3.662156993,55.65089676,0
24312,B,32.3542,-88.7869,Mar,2,12,0.196871104,105,15.87227061,2.789094239,67.2437557,41.06666667
24313,B,35.93374999,-79.52112,Mar,5,15,0.111439431,206,8.252660969,3.830157138,48.79588163,33.96666667
24314,B,34.0581,-87.9258,May,5,16,0.187853577,227,19.23864726,2.845763211,70.39854484,92.76666667
24316,B,45.4298,-101.1364,Jun,1,9,0.305886749,660,17.13732909,4.661098115,71.45210978,82.4
24317,B,31.6453,-89.8136,Oct,0,12,0.206778655,118,21.98724137,2.501344986,65.49110384,19.53333333
24318,B,41.4,-122.4669444,Aug,2,15,0.519058736,1255,23.87776097,2.34193873,36.12609678,1
24323,B,44.07367788,-103.217131,Jul,2,15,0.326238033,1036,25.37058731,4.323837913,55.18763444,32.53333333
24324,B,31.33567,-93.38733,Mar,1,12,0.239985122,116,12.61717441,1.831541237,72.85518874,36.73333333
24325,C,38.93333333,-120.4666667,Jan,1,0,0.499613882,1647,1.532011982,1.835864057,37.58038689,0
